DataGroup	Sample	Seq	GenName	Accession	ID	value	Compound	BACGroup	TotalReads	norm
Bac16	BichatK9	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	18038257.0	0.0
Bac16	BichatK9	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	18038257.0	0.0
Bac16	postF266	SeqCap	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	14024345.0	0.0
Bac16	postF266	SeqCap	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	14024345.0	0.0
Bac16	postF266	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	14024345.0	0.0
Bac16	postF266	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	14024345.0	0.0
Bac16	postPIG20	SeqCap	merD	O66018	O66018_PSEST	0.24236171051978522	Mercury (Hg)	Metal	22485364.0	0.010778642966143899
Bac16	postPIG20	SeqCap	merD	P08654	MERD_SERMA	0.24236171051978522	Mercury (Hg)	Metal	22485364.0	0.010778642966143899
Bac16	postPIG20	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.3635425657774542	Mercury (Hg)	Metal	22485364.0	0.016167964449116952
Bac16	postPIG20	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.12118085525766895	Mercury (Hg)	Metal	22485364.0	0.005389321482973055
Bac16	postPIG26	SeqCap	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	15756070.0	0.0
Bac16	postPIG26	SeqCap	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	15756070.0	0.0
Bac16	postPIG26	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	15756070.0	0.0
Bac16	postPIG26	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	15756070.0	0.0
Bac16	postPIG29	SeqCap	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	26223850.0	0.0
Bac16	postPIG29	SeqCap	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	26223850.0	0.0
Bac16	postPIG29	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	26223850.0	0.0
Bac16	postPIG29	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	26223850.0	0.0
Bac16	postPIG31	SeqCap	merD	O66018	O66018_PSEST	0.1509162433060857	Mercury (Hg)	Metal	18055019.0	0.0083586864852419
Bac16	postPIG31	SeqCap	merD	P08654	MERD_SERMA	0.1509162433060857	Mercury (Hg)	Metal	18055019.0	0.0083586864852419
Bac16	postPIG31	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.1509162433060857	Mercury (Hg)	Metal	18055019.0	0.0083586864852419
Bac16	postPIG31	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.1509162433060857	Mercury (Hg)	Metal	18055019.0	0.0083586864852419
Bac16	postPIG528	SeqCap	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	13864257.0	0.0
Bac16	postPIG528	SeqCap	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	13864257.0	0.0
Bac16	postPIG528	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	13864257.0	0.0
Bac16	postPIG528	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	13864257.0	0.0
Bac16	postPIG94	SeqCap	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	15351408.0	0.0
Bac16	postPIG94	SeqCap	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	15351408.0	0.0
Bac16	postPIG94	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	15351408.0	0.0
Bac16	postPIG94	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	15351408.0	0.0
Bac16	postPIG96	SeqCap	merD	O66018	O66018_PSEST	0.2228701232502872	Mercury (Hg)	Metal	12225935.0	0.018229290704579012
Bac16	postPIG96	SeqCap	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	12225935.0	0.0
Bac16	postPIG96	SeqCap	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	12225935.0	0.0
Bac16	postPIG96	SeqCap	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	12225935.0	0.0
Bac16	preF266	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	19557955.0	0.0
Bac16	preF266	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	19557955.0	0.0
Bac16	preF266	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	19557955.0	0.0
Bac16	preF266	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	19557955.0	0.0
Bac16	prePIG20	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	27375311.0	0.0
Bac16	prePIG20	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	27375311.0	0.0
Bac16	prePIG20	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	27375311.0	0.0
Bac16	prePIG20	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	27375311.0	0.0
Bac16	prePIG26	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	13831057.0	0.0
Bac16	prePIG26	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	13831057.0	0.0
Bac16	prePIG26	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	13831057.0	0.0
Bac16	prePIG26	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	13831057.0	0.0
Bac16	prePIG29	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	18945765.0	0.0
Bac16	prePIG29	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	18945765.0	0.0
Bac16	prePIG29	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	18945765.0	0.0
Bac16	prePIG29	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	18945765.0	0.0
Bac16	prePIG31	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	12778294.0	0.0
Bac16	prePIG31	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	12778294.0	0.0
Bac16	prePIG31	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	12778294.0	0.0
Bac16	prePIG31	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	12778294.0	0.0
Bac16	prePIG528	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	19689471.0	0.0
Bac16	prePIG528	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	19689471.0	0.0
Bac16	prePIG528	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	19689471.0	0.0
Bac16	prePIG528	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	19689471.0	0.0
Bac16	prePIG94	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	15985219.0	0.0
Bac16	prePIG94	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	15985219.0	0.0
Bac16	prePIG94	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	15985219.0	0.0
Bac16	prePIG94	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	15985219.0	0.0
Bac16	prePIG96	Conventional	merD	O66018	O66018_PSEST	0.0	Mercury (Hg)	Metal	9290402.0	0.0
Bac16	prePIG96	Conventional	merD	P08654	MERD_SERMA	0.0	Mercury (Hg)	Metal	9290402.0	0.0
Bac16	prePIG96	Conventional	merD	Q5NUV1	Q5NUV1_RALME	0.0	Mercury (Hg)	Metal	9290402.0	0.0
Bac16	prePIG96	Conventional	merD	Q9Z3Y7	Q9Z3Y7_9PSED	0.0	Mercury (Hg)	Metal	9290402.0	0.0
Bac160	Bichat1	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.04597920379634028	Triclosan	Phenolic compounds	14127290.0	0.003254637216078971
Bac160	Bichat10	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.08637853711361984	Triclosan	Phenolic compounds	15039883.0	0.005743298476033346
Bac160	Bichat11	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	13425077.0	0.0
Bac160	Bichat13	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	17903872.0	0.0
Bac160	Bichat2	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	3.1558928861885485	Triclosan	Phenolic compounds	15128135.0	0.20861083578303263
Bac160	Bichat3	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.02241684710605046	Triclosan	Phenolic compounds	14488245.0	0.0015472437901243705
Bac160	Bichat6	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.018583680262585556	Triclosan	Phenolic compounds	17476666.0	0.0010633424168308508
Bac160	Bichat7	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.01940968202453056	Triclosan	Phenolic compounds	16732926.0	0.0011599693935496135
Bac160	Bichat9	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	17058e3	0.0
Bac160	BichatK1	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	1.6525029559034896	Triclosan	Phenolic compounds	16705789.0	0.09891798321548834
Bac160	BichatK10	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.05599945117691302	Triclosan	Phenolic compounds	34798281.0	0.0016092591233720142
Bac160	BichatK11	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.1537894491952817	Triclosan	Phenolic compounds	35901508.0	0.0042836487312811955
Bac160	BichatK13	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.04942816731862038	Triclosan	Phenolic compounds	26283052.0	0.0018806098819353393
Bac160	BichatK2	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	264.9987965114509	Triclosan	Phenolic compounds	33589838.0	7.8892549738242534
Bac160	BichatK3	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.9775397952101441	Triclosan	Phenolic compounds	17276637.0	0.05658160180190995
Bac160	BichatK6	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	2.741577193361374	Triclosan	Phenolic compounds	19191320.0	0.1428550612131617
Bac160	BichatK7	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.15936852029177326	Triclosan	Phenolic compounds	28530922.0	0.005585817391101951
Bac160	BichatK9	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	1.6204597577249287	Triclosan	Phenolic compounds	18038257.0	0.08983460861683747
Bac160	postF266	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	14024345.0	0.0
Bac160	postPIG20	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	22485364.0	0.0
Bac160	postPIG26	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	15756070.0	0.0
Bac160	postPIG29	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	26223850.0	0.0
Bac160	postPIG31	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	18055019.0	0.0
Bac160	postPIG528	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	13864257.0	0.0
Bac160	postPIG94	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac160	postPIG96	SeqCap	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac160	preF266	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	19557955.0	0.0
Bac160	prePIG20	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	27375311.0	0.0
Bac160	prePIG26	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	13831057.0	0.0
Bac160	prePIG29	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	18945765.0	0.0
Bac160	prePIG31	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	12778294.0	0.0
Bac160	prePIG528	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	19689471.0	0.0
Bac160	prePIG94	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	15985219.0	0.0
Bac160	prePIG96	Conventional	mexK	Q9HXW4	Q9HXW4_PSEAE	0.0	Triclosan	Phenolic compounds	9290402.0	0.0
Bac161	Bichat1	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	14127290.0	0.0
Bac161	Bichat10	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	15039883.0	0.0
Bac161	Bichat11	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	13425077.0	0.0
Bac161	Bichat13	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	17903872.0	0.0
Bac161	Bichat2	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	15128135.0	0.0
Bac161	Bichat3	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	14488245.0	0.0
Bac161	Bichat6	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	17476666.0	0.0
Bac161	Bichat7	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	16732926.0	0.0
Bac161	Bichat9	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	17058e3	0.0
Bac161	BichatK1	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	16705789.0	0.0
Bac161	BichatK10	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	34798281.0	0.0
Bac161	BichatK11	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	35901508.0	0.0
Bac161	BichatK13	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	26283052.0	0.0
Bac161	BichatK2	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	33589838.0	0.0
Bac161	BichatK3	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	17276637.0	0.0
Bac161	BichatK6	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	19191320.0	0.0
Bac161	BichatK7	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	28530922.0	0.0
Bac161	BichatK9	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	18038257.0	0.0
Bac161	postF266	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	14024345.0	0.0
Bac161	postPIG20	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	22485364.0	0.0
Bac161	postPIG26	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	15756070.0	0.0
Bac161	postPIG29	SeqCap	arsB	P45946	ARSB_BACSU	0.03659618623123607	Arsenic (As)	Metal	26223850.0	0.0013955306421915953
Bac161	postPIG31	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	18055019.0	0.0
Bac161	postPIG528	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	13864257.0	0.0
Bac161	postPIG94	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	15351408.0	0.0
Bac161	postPIG96	SeqCap	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	12225935.0	0.0
Bac161	preF266	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	19557955.0	0.0
Bac161	prePIG20	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	27375311.0	0.0
Bac161	prePIG26	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	13831057.0	0.0
Bac161	prePIG29	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	18945765.0	0.0
Bac161	prePIG31	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	12778294.0	0.0
Bac161	prePIG528	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	19689471.0	0.0
Bac161	prePIG94	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	15985219.0	0.0
Bac161	prePIG96	Conventional	arsB	P45946	ARSB_BACSU	0.0	Arsenic (As)	Metal	9290402.0	0.0
Bac162	Bichat1	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	14127290.0	0.0
Bac162	Bichat10	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	15039883.0	0.0
Bac162	Bichat11	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	13425077.0	0.0
Bac162	Bichat13	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	17903872.0	0.0
Bac162	Bichat2	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	15128135.0	0.0
Bac162	Bichat3	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	14488245.0	0.0
Bac162	Bichat6	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	17476666.0	0.0
Bac162	Bichat7	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	16732926.0	0.0
Bac162	Bichat9	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	17058e3	0.0
Bac162	BichatK1	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	16705789.0	0.0
Bac162	BichatK10	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.8538673147130458	Triclosan	Phenolic compounds	34798281.0	0.02453762916372351
Bac162	BichatK11	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	1.084478853353458	Triclosan	Phenolic compounds	35901508.0	0.030207055741320335
Bac162	BichatK13	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.15593168767843246	Triclosan	Phenolic compounds	26283052.0	0.005932784658282168
Bac162	BichatK2	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	33589838.0	0.0
Bac162	BichatK3	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.41513467855462843	Triclosan	Phenolic compounds	17276637.0	0.024028674015355446
Bac162	BichatK6	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.427105655655786	Triclosan	Phenolic compounds	19191320.0	0.022255147413298617
Bac162	BichatK7	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.07182313729293431	Triclosan	Phenolic compounds	28530922.0	0.002517378768654385
Bac162	BichatK9	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.9088152266042111	Triclosan	Phenolic compounds	18038257.0	0.050382652082416345
Bac162	postF266	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.07305796911727427	Triclosan	Phenolic compounds	14024345.0	0.005209367647278662
Bac162	postPIG20	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	22485364.0	0.0
Bac162	postPIG26	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	15756070.0	0.0
Bac162	postPIG29	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	26223850.0	0.0
Bac162	postPIG31	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	18055019.0	0.0
Bac162	postPIG528	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	13864257.0	0.0
Bac162	postPIG94	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac162	postPIG96	SeqCap	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac162	preF266	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	19557955.0	0.0
Bac162	prePIG20	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	27375311.0	0.0
Bac162	prePIG26	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	13831057.0	0.0
Bac162	prePIG29	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	18945765.0	0.0
Bac162	prePIG31	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	12778294.0	0.0
Bac162	prePIG528	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	19689471.0	0.0
Bac162	prePIG94	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	15985219.0	0.0
Bac162	prePIG96	Conventional	fabK	Q9FBC5	Q9FBC5_STREE	0.0	Triclosan	Phenolic compounds	9290402.0	0.0
Bac164	Bichat1	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Ethidium Bromide	Phenanthridine	14127290.0	0.0
Bac164	Bichat1	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Crystal Violet	Triarylmethane	14127290.0	0.0
Bac164	Bichat1	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	14127290.0	0.0
Bac164	Bichat1	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	n-hexane	Alkane	14127290.0	0.0
Bac164	Bichat1	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	p-xylene	Aromatic hydrocarbons	14127290.0	0.0
Bac164	Bichat10	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Ethidium Bromide	Phenanthridine	15039883.0	0.0
Bac164	Bichat10	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Crystal Violet	Triarylmethane	15039883.0	0.0
Bac164	Bichat10	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15039883.0	0.0
Bac164	Bichat10	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.13671668048880434	n-hexane	Alkane	15039883.0	0.009090275535308641
Bac164	Bichat10	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.13671668048880434	p-xylene	Aromatic hydrocarbons	15039883.0	0.009090275535308641
Bac164	Bichat11	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Ethidium Bromide	Phenanthridine	13425077.0	0.0
Bac164	Bichat11	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Crystal Violet	Triarylmethane	13425077.0	0.0
Bac164	Bichat11	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	13425077.0	0.0
Bac164	Bichat11	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	n-hexane	Alkane	13425077.0	0.0
Bac164	Bichat11	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	p-xylene	Aromatic hydrocarbons	13425077.0	0.0
Bac164	Bichat13	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Ethidium Bromide	Phenanthridine	17903872.0	0.0
Bac164	Bichat13	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Crystal Violet	Triarylmethane	17903872.0	0.0
Bac164	Bichat13	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	17903872.0	0.0
Bac164	Bichat13	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	n-hexane	Alkane	17903872.0	0.0
Bac164	Bichat13	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	p-xylene	Aromatic hydrocarbons	17903872.0	0.0
Bac164	Bichat2	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.04521340720452323	Ethidium Bromide	Phenanthridine	15128135.0	0.002988696703494729
Bac164	Bichat2	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.04521340720452323	Crystal Violet	Triarylmethane	15128135.0	0.002988696703494729
Bac164	Bichat2	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.04521340720452323	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15128135.0	0.002988696703494729
Bac164	Bichat2	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	2.80899525901904	n-hexane	Alkane	15128135.0	0.1856802083679872
Bac164	Bichat2	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	2.80899525901904	p-xylene	Aromatic hydrocarbons	15128135.0	0.1856802083679872
Bac164	Bichat3	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Ethidium Bromide	Phenanthridine	14488245.0	0.0
Bac164	Bichat3	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Crystal Violet	Triarylmethane	14488245.0	0.0
Bac164	Bichat3	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	14488245.0	0.0
Bac164	Bichat3	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	n-hexane	Alkane	14488245.0	0.0
Bac164	Bichat3	Conventional	oprM/oprK	Q51487	OPRM_PSEAE	0.0	p-xylene	Aromatic hydrocarbons	14488245.0	0.0
Bac164	Bichat6	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Ethidium Bromide	Phenanthridine	17476666.0	0.0
Bac164	Bichat6	Conventional	emhC	Q4KH24	Q4KH24_PSEF5	0.0	Crystal Violet	Triarylmethane	17476666.0	0.0
